*s jakou četností se liší slova s rozdílem jednoho písmena
*tabulka četností sestupně 
*typ vztahu	četnost v procentech
*rodičem v tom vztahu je slovo obsahující 's' místo 'z'	64.37130289701199
*tato dvojice slov není nijak příbuzná	30.537438697608575
*rodičem v tomto vztahu je slovo obsahující 'z' místo 's' 	5.086202538045401
*tato dvojice slov je příbuzná, ale ne napřímo	0.005055867334041155
*
*rodičem v tom vztahu je slovo obsahující 's' místo 'z'
*hrana	otec	syn
chybí hrana	ztrojeně	strojeně
chybí hrana	ztrojit	strojit
chybí hrana	ztrojitelnost	strojitelnost
chybí hrana	ztrojitelný	strojitelný
chybí hrana	ztrojitelně	strojitelně
chybí hrana	ztrávenost	strávenost
chybí hrana	ztrávení	strávení
chybí hrana	ztrávený	strávený
chybí hrana	ztráveně	stráveně
chybí hrana	ztrávitelnost	strávitelnost
chybí hrana	ztrávitelný	strávitelný
chybí hrana	ztrávitelně	strávitelně
chybí hrana	ztrávivší	strávivší
chybí hrana	ztrženost	strženost
chybí hrana	ztržení	stržení
chybí hrana	ztržený	stržený
chybí hrana	ztrženě	strženě
chybí hrana	ztuchle	stuchle
chybí hrana	ztuchlost	stuchlost
chybí hrana	ztuchlý	stuchlý
chybí hrana	ztuchnutelnost	stuchnutelnost
chybí hrana	ztuchnutelný	stuchnutelný
chybí hrana	ztuchnutelně	stuchnutelně
chybí hrana	ztuchnutost	stuchnutost
chybí hrana	ztuchnutí	stuchnutí
chybí hrana	ztuchnutý	stuchnutý
chybí hrana	ztuchnutě	stuchnutě
chybí hrana	ztuchnuvší	stuchnuvší
chybí hrana	ztuha	stuha
chybí hrana	ztupit	stupit
chybí hrana	ztvrdit	stvrdit
chybí hrana	ztvrditelnost	stvrditelnost
chybí hrana	ztvrditelný	stvrditelný
chybí hrana	ztvrditelně	stvrditelně
chybí hrana	ztvrdivší	stvrdivší
chybí hrana	ztvrzenost	stvrzenost
chybí hrana	ztvrzení	stvrzení
chybí hrana	ztvrzený	stvrzený
chybí hrana	ztvrzeně	stvrzeně
chybí hrana	ztvrzovací	stvrzovací
chybí hrana	ztvrzovanost	stvrzovanost
chybí hrana	ztvrzovaný	stvrzovaný
chybí hrana	ztvrzovaně	stvrzovaně
chybí hrana	ztvrzovat	stvrzovat
chybí hrana	ztvrzovatelnost	stvrzovatelnost
chybí hrana	ztvrzovatelný	stvrzovatelný
chybí hrana	ztvrzovatelně	stvrzovatelně
chybí hrana	ztvrzování	stvrzování
chybí hrana	ztvrzovávací	stvrzovávací
chybí hrana	ztvrzovávající	stvrzovávající
chybí hrana	ztvrzovávanost	stvrzovávanost
chybí hrana	ztvrzovávaný	stvrzovávaný
chybí hrana	ztvrzovávaně	stvrzovávaně
chybí hrana	ztvrzovávat	stvrzovávat
chybí hrana	ztvrzovávatelnost	stvrzovávatelnost
chybí hrana	ztvrzovávatelný	stvrzovávatelný
chybí hrana	ztvrzovávatelně	stvrzovávatelně
chybí hrana	ztvrzovávání	stvrzovávání
chybí hrana	ztvrzující	stvrzující
chybí hrana	ztání	stání
chybí hrana	ztápitelnost	stápitelnost
chybí hrana	ztápitelný	stápitelný
chybí hrana	ztápitelně	stápitelně
chybí hrana	ztápívací	stápívací
chybí hrana	ztápívající	stápívající
chybí hrana	ztápívanost	stápívanost
chybí hrana	ztápívaný	stápívaný
chybí hrana	ztápívaně	stápívaně
chybí hrana	ztápívat	stápívat
chybí hrana	ztápívatelnost	stápívatelnost
chybí hrana	ztápívatelný	stápívatelný
chybí hrana	ztápívatelně	stápívatelně
chybí hrana	ztápívání	stápívání
chybí hrana	ztápějící	stápějící
chybí hrana	ztápěnost	stápěnost
chybí hrana	ztápění	stápění
chybí hrana	ztápěný	stápěný
chybí hrana	ztápěně	stápěně
chybí hrana	ztápět	stápět
chybí hrana	ztát	stát
chybí hrana	ztéci	stéci
chybí hrana	ztékací	stékací
chybí hrana	ztékající	stékající
chybí hrana	ztékanost	stékanost
chybí hrana	ztékaný	stékaný
chybí hrana	ztékaně	stékaně
chybí hrana	ztékat	stékat
chybí hrana	ztékatelnost	stékatelnost
chybí hrana	ztékatelný	stékatelný
chybí hrana	ztékatelně	stékatelně
chybí hrana	ztékání	stékání
chybí hrana	ztékávací	stékávací
chybí hrana	ztékávající	stékávající
chybí hrana	ztékávanost	stékávanost
chybí hrana	ztékávaný	stékávaný
chybí hrana	ztékávaně	stékávaně
chybí hrana	ztékávat	stékávat
chybí hrana	ztékávatelnost	stékávatelnost
chybí hrana	ztékávatelný	stékávatelný
chybí hrana	ztékávatelně	stékávatelně
chybí hrana	ztékávání	stékávání
chybí hrana	ztížený	stížený
chybí hrana	ztěžovací	stěžovací
chybí hrana	ztěžovanost	stěžovanost
chybí hrana	ztěžovaný	stěžovaný
chybí hrana	ztěžovaně	stěžovaně
chybí hrana	ztěžovat	stěžovat
chybí hrana	ztěžovatel	stěžovatel
chybí hrana	ztěžovatelka	stěžovatelka
chybí hrana	ztěžovatelnost	stěžovatelnost
chybí hrana	ztěžovatelný	stěžovatelný
chybí hrana	ztěžovatelně	stěžovatelně
chybí hrana	ztěžovatelčin	stěžovatelčin
chybí hrana	ztěžovatelův	stěžovatelův
chybí hrana	ztěžování	stěžování
chybí hrana	ztěžovávací	stěžovávací
chybí hrana	ztěžovávající	stěžovávající
chybí hrana	ztěžovávanost	stěžovávanost
chybí hrana	ztěžovávaný	stěžovávaný
chybí hrana	ztěžovávaně	stěžovávaně
chybí hrana	ztěžovávat	stěžovávat
chybí hrana	ztěžovávatelnost	stěžovávatelnost
chybí hrana	ztěžovávatelný	stěžovávatelný
chybí hrana	ztěžovávatelně	stěžovávatelně
chybí hrana	ztěžovávání	stěžovávání
chybí hrana	ztěžující	stěžující
chybí hrana	ztěží	stěží
chybí hrana	ztřepací	střepací
chybí hrana	ztřepanost	střepanost
chybí hrana	ztřepaný	střepaný
chybí hrana	ztřepaně	střepaně
chybí hrana	ztřepat	střepat
chybí hrana	ztřepatelnost	střepatelnost
chybí hrana	ztřepatelný	střepatelný
chybí hrana	ztřepatelně	střepatelně
chybí hrana	ztřepavší	střepavší
chybí hrana	ztřepání	střepání
chybí hrana	ztřepávací	střepávací
chybí hrana	ztřepávající	střepávající
chybí hrana	ztřepávanost	střepávanost
chybí hrana	ztřepávaný	střepávaný
chybí hrana	ztřepávaně	střepávaně
chybí hrana	ztřepávat	střepávat
chybí hrana	ztřepávatelnost	střepávatelnost
chybí hrana	ztřepávatelný	střepávatelný
chybí hrana	ztřepávatelně	střepávatelně
chybí hrana	ztřepávání	střepávání
chybí hrana	ztřískací	střískací
chybí hrana	ztřískanost	střískanost
chybí hrana	ztřískaný	střískaný
chybí hrana	ztřískaně	střískaně
chybí hrana	ztřískat	střískat
chybí hrana	ztřískatelnost	střískatelnost
chybí hrana	ztřískatelný	střískatelný
chybí hrana	ztřískatelně	střískatelně
chybí hrana	ztřískavší	střískavší
chybí hrana	ztřískání	střískání
chybí hrana	ztřískávací	střískávací
chybí hrana	ztřískávající	střískávající
chybí hrana	ztřískávanost	střískávanost
chybí hrana	ztřískávaný	střískávaný
chybí hrana	ztřískávaně	střískávaně
chybí hrana	ztřískávat	střískávat
chybí hrana	ztřískávatelnost	střískávatelnost
chybí hrana	ztřískávatelný	střískávatelný
chybí hrana	ztřískávatelně	střískávatelně
chybí hrana	ztřískávání	střískávání
chybí hrana	zuluskost	suluskost
chybí hrana	zulusky	sulusky
chybí hrana	zuluský	suluský
chybí hrana	zuna	suna
chybí hrana	zupací	supací
chybí hrana	zupající	supající
chybí hrana	zupanost	supanost
chybí hrana	zupaný	supaný
chybí hrana	zupaně	supaně
chybí hrana	zupat	supat
chybí hrana	zupatelnost	supatelnost
chybí hrana	zupatelný	supatelný
chybí hrana	zupatelně	supatelně
chybí hrana	zupání	supání
chybí hrana	zupávací	supávací
chybí hrana	zupávající	supávající
chybí hrana	zupávanost	supávanost
chybí hrana	zupávaný	supávaný
chybí hrana	zupávaně	supávaně
chybí hrana	zupávat	supávat
chybí hrana	zupávatelnost	supávatelnost
chybí hrana	zupávatelný	supávatelný
chybí hrana	zupávatelně	supávatelně
chybí hrana	zupávání	supávání
chybí hrana	zupův	supův
chybí hrana	zuška	suška
chybí hrana	zužovací	sužovací
chybí hrana	zužovanost	sužovanost
chybí hrana	zužovaný	sužovaný
chybí hrana	zužovaně	sužovaně
chybí hrana	zužovat	sužovat
chybí hrana	zužovatelnost	sužovatelnost
chybí hrana	zužovatelný	sužovatelný
chybí hrana	zužovatelně	sužovatelně
chybí hrana	zužování	sužování
chybí hrana	zužovávací	sužovávací
chybí hrana	zužovávající	sužovávající
chybí hrana	zužovávanost	sužovávanost
chybí hrana	zužovávaný	sužovávaný
chybí hrana	zužovávaně	sužovávaně
chybí hrana	zužovávat	sužovávat
chybí hrana	zužovávatelnost	sužovávatelnost
chybí hrana	zužovávatelný	sužovávatelný
chybí hrana	zužovávatelně	sužovávatelně
chybí hrana	zužovávání	sužovávání
chybí hrana	zužující	sužující
chybí hrana	zvažovací	svažovací
chybí hrana	zvažovanost	svažovanost
chybí hrana	zvažovaný	svažovaný
chybí hrana	zvažovaně	svažovaně
chybí hrana	zvažovat	svažovat
chybí hrana	zvažovatelnost	svažovatelnost
chybí hrana	zvažovatelný	svažovatelný
chybí hrana	zvažovatelně	svažovatelně
chybí hrana	zvažování	svažování
chybí hrana	zvažovávací	svažovávací
chybí hrana	zvažovávající	svažovávající
chybí hrana	zvažovávanost	svažovávanost
chybí hrana	zvažovávaný	svažovávaný
chybí hrana	zvažovávaně	svažovávaně
chybí hrana	zvažovávat	svažovávat
chybí hrana	zvažovávatelnost	svažovávatelnost
chybí hrana	zvažovávatelný	svažovávatelný
chybí hrana	zvažovávatelně	svažovávatelně
chybí hrana	zvažovávání	svažovávání
chybí hrana	zvažující	svažující
chybí hrana	zvedenost	svedenost
chybí hrana	zvedení	svedení
chybí hrana	zvedený	svedený
chybí hrana	zvedeně	svedeně
chybí hrana	zvedší	svedší
chybí hrana	zvinit	svinit
chybí hrana	zvinitelnost	svinitelnost
chybí hrana	zvinitelný	svinitelný
chybí hrana	zvinitelně	svinitelně
chybí hrana	zviněnost	sviněnost
chybí hrana	zvinění	svinění
chybí hrana	zviněný	sviněný
chybí hrana	zviněně	sviněně
chybí hrana	zvití	svití
chybí hrana	zvlaženost	svlaženost
chybí hrana	zvlažení	svlažení
chybí hrana	zvlažený	svlažený
chybí hrana	zvlaženě	svlaženě
chybí hrana	zvlažit	svlažit
chybí hrana	zvlažitelnost	svlažitelnost
chybí hrana	zvlažitelný	svlažitelný
chybí hrana	zvlažitelně	svlažitelně
chybí hrana	zvlaživší	svlaživší
chybí hrana	zvlažovací	svlažovací
chybí hrana	zvlažovanost	svlažovanost
chybí hrana	zvlažovaný	svlažovaný
chybí hrana	zvlažovaně	svlažovaně
chybí hrana	zvlažovat	svlažovat
chybí hrana	zvlažovatelnost	svlažovatelnost
chybí hrana	zvlažovatelný	svlažovatelný
chybí hrana	zvlažovatelně	svlažovatelně
chybí hrana	zvlažování	svlažování
chybí hrana	zvlažovávací	svlažovávací
chybí hrana	zvlažovávající	svlažovávající
chybí hrana	zvlažovávanost	svlažovávanost
chybí hrana	zvlažovávaný	svlažovávaný
chybí hrana	zvlažovávaně	svlažovávaně
chybí hrana	zvlažovávat	svlažovávat
chybí hrana	zvlažovávatelnost	svlažovávatelnost
chybí hrana	zvlažovávatelný	svlažovávatelný
chybí hrana	zvlažovávatelně	svlažovávatelně
chybí hrana	zvlažovávání	svlažovávání
chybí hrana	zvlažující	svlažující
chybí hrana	zvod	svod
chybí hrana	zvolací	svolací
chybí hrana	zvolanost	svolanost
chybí hrana	zvolaný	svolaný
chybí hrana	zvolaně	svolaně
chybí hrana	zvolat	svolat
chybí hrana	zvolatelnost	svolatelnost
chybí hrana	zvolatelný	svolatelný
chybí hrana	zvolatelně	svolatelně
chybí hrana	zvolavší	svolavší
chybí hrana	zvolenost	svolenost
chybí hrana	zvolení	svolení
chybí hrana	zvolený	svolený
chybí hrana	zvoleně	svoleně
chybí hrana	zvolit	svolit
chybí hrana	zvolitelnost	svolitelnost
chybí hrana	zvolitelný	svolitelný
chybí hrana	zvolitelně	svolitelně
chybí hrana	zvolivší	svolivší
chybí hrana	zvolnost	svolnost
chybí hrana	zvolný	svolný
chybí hrana	zvolně	svolně
chybí hrana	zvolovací	svolovací
chybí hrana	zvolovanost	svolovanost
chybí hrana	zvolovaný	svolovaný
chybí hrana	zvolovaně	svolovaně
chybí hrana	zvolovat	svolovat
chybí hrana	zvolovatelnost	svolovatelnost
chybí hrana	zvolovatelný	svolovatelný
chybí hrana	zvolovatelně	svolovatelně
chybí hrana	zvolování	svolování
chybí hrana	zvolovávací	svolovávací
chybí hrana	zvolovávající	svolovávající
chybí hrana	zvolovávanost	svolovávanost
chybí hrana	zvolovávaný	svolovávaný
chybí hrana	zvolovávaně	svolovávaně
chybí hrana	zvolovávat	svolovávat
chybí hrana	zvolovávatelnost	svolovávatelnost
chybí hrana	zvolovávatelný	svolovávatelný
chybí hrana	zvolovávatelně	svolovávatelně
chybí hrana	zvolovávání	svolovávání
chybí hrana	zvolující	svolující
chybí hrana	zvolání	svolání
chybí hrana	zvolávací	svolávací
chybí hrana	zvolávající	svolávající
chybí hrana	zvolávanost	svolávanost
chybí hrana	zvolávaný	svolávaný
chybí hrana	zvolávaně	svolávaně
chybí hrana	zvolávat	svolávat
chybí hrana	zvolávatelnost	svolávatelnost
chybí hrana	zvolávatelný	svolávatelný
chybí hrana	zvolávatelně	svolávatelně
chybí hrana	zvolávání	svolávání
chybí hrana	zvor	svor
chybí hrana	zvraskale	svraskale
chybí hrana	zvraskalost	svraskalost
chybí hrana	zvraskalý	svraskalý
chybí hrana	zvrhat	svrhat
chybí hrana	zvrhnout	svrhnout
chybí hrana	zvrhnutelnost	svrhnutelnost
chybí hrana	zvrhnutelný	svrhnutelný
chybí hrana	zvrhnutelně	svrhnutelně
chybí hrana	zvrhnutost	svrhnutost
chybí hrana	zvrhnutí	svrhnutí
chybí hrana	zvrhnutý	svrhnutý
chybí hrana	zvrhnutě	svrhnutě
chybí hrana	zvrhnuvší	svrhnuvší
chybí hrana	zvrhovací	svrhovací
chybí hrana	zvrhovanost	svrhovanost
chybí hrana	zvrhovaný	svrhovaný
chybí hrana	zvrhovaně	svrhovaně
chybí hrana	zvrhovat	svrhovat
chybí hrana	zvrhovatelnost	svrhovatelnost
chybí hrana	zvrhovatelný	svrhovatelný
chybí hrana	zvrhovatelně	svrhovatelně
chybí hrana	zvrhování	svrhování
chybí hrana	zvrhovávací	svrhovávací
chybí hrana	zvrhovávající	svrhovávající
chybí hrana	zvrhovávanost	svrhovávanost
chybí hrana	zvrhovávaný	svrhovávaný
chybí hrana	zvrhovávaně	svrhovávaně
chybí hrana	zvrhovávat	svrhovávat
chybí hrana	zvrhovávatelnost	svrhovávatelnost
chybí hrana	zvrhovávatelný	svrhovávatelný
chybí hrana	zvrhovávatelně	svrhovávatelně
chybí hrana	zvrhovávání	svrhovávání
chybí hrana	zvrhující	svrhující
chybí hrana	zvrhávací	svrhávací
chybí hrana	zvrhávající	svrhávající
chybí hrana	zvrhávanost	svrhávanost
chybí hrana	zvrhávaný	svrhávaný
chybí hrana	zvrhávaně	svrhávaně
chybí hrana	zvrhávat	svrhávat
chybí hrana	zvrhávatelnost	svrhávatelnost
chybí hrana	zvrhávatelný	svrhávatelný
chybí hrana	zvrhávatelně	svrhávatelně
chybí hrana	zvrhávání	svrhávání
chybí hrana	zvrtací	svrtací
chybí hrana	zvrtanost	svrtanost
chybí hrana	zvrtaný	svrtaný
chybí hrana	zvrtaně	svrtaně
chybí hrana	zvrtat	svrtat
chybí hrana	zvrtatelnost	svrtatelnost
chybí hrana	zvrtatelný	svrtatelný
chybí hrana	zvrtatelně	svrtatelně
chybí hrana	zvrtavší	svrtavší
chybí hrana	zvrtání	svrtání
chybí hrana	zvrtávací	svrtávací
chybí hrana	zvrtávající	svrtávající
chybí hrana	zvrtávanost	svrtávanost
chybí hrana	zvrtávaný	svrtávaný
chybí hrana	zvrtávaně	svrtávaně
chybí hrana	zvrtávat	svrtávat
chybí hrana	zvrtávatelnost	svrtávatelnost
chybí hrana	zvrtávatelný	svrtávatelný
chybí hrana	zvrtávatelně	svrtávatelně
chybí hrana	zvrtávání	svrtávání
chybí hrana	zválenost	sválenost
chybí hrana	zválení	sválení
chybí hrana	zválený	sválený
chybí hrana	zváleně	sváleně
chybí hrana	zválet	sválet
chybí hrana	zválevší	sválevší
chybí hrana	zválitelnost	sválitelnost
chybí hrana	zválitelný	sválitelný
chybí hrana	zválitelně	sválitelně
chybí hrana	zvát	svát
chybí hrana	zváženost	sváženost
chybí hrana	zvážení	svážení
chybí hrana	zvážený	svážený
chybí hrana	zváženě	sváženě
chybí hrana	zvážit	svážit
chybí hrana	zvážitelnost	svážitelnost
chybí hrana	zvážitelný	svážitelný
chybí hrana	zvážitelně	svážitelně
chybí hrana	zváživší	sváživší
chybí hrana	zvést	svést
chybí hrana	zvíce	svíce
chybí hrana	zvírací	svírací
chybí hrana	zvírající	svírající
chybí hrana	zvíranost	svíranost
chybí hrana	zvíraný	svíraný
chybí hrana	zvíraně	svíraně
chybí hrana	zvírat	svírat
chybí hrana	zvíratelnost	svíratelnost
chybí hrana	zvíratelný	svíratelný
chybí hrana	zvíratelně	svíratelně
chybí hrana	zvírání	svírání
chybí hrana	zvírávací	svírávací
chybí hrana	zvírávající	svírávající
chybí hrana	zvírávanost	svírávanost
chybí hrana	zvírávaný	svírávaný
chybí hrana	zvírávaně	svírávaně
chybí hrana	zvírávat	svírávat
chybí hrana	zvírávatelnost	svírávatelnost
chybí hrana	zvírávatelný	svírávatelný
chybí hrana	zvírávatelně	svírávatelně
chybí hrana	zvírávání	svírávání
chybí hrana	zvěděnost	svěděnost
chybí hrana	zvědění	svědění
chybí hrana	zvěděný	svěděný
chybí hrana	zvěděně	svěděně
chybí hrana	zvědět	svědět
chybí hrana	zvěrnost	svěrnost
chybí hrana	zvěrný	svěrný
chybí hrana	zvěrně	svěrně
chybí hrana	zvěsit	svěsit
chybí hrana	zvěsivší	svěsivší
chybí hrana	zvěšenost	svěšenost
chybí hrana	zvěšení	svěšení
chybí hrana	zvěšený	svěšený
chybí hrana	zvěšeně	svěšeně
chybí hrana	zvěšovací	svěšovací
